Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work
2190993688,"Mar 4, 2019, 5:27:36 PM",Afternoon Ride,Ride,,1821,11.36,,,FALSE,,,activities/2334791308.fit.gz,70,,1821,1806,11363.90039,13.10000038,,184,40,76,220.8000031,12.5,1.274210453,,,,,,,,158.2588501,425,,5,,
2191993657,"Mar 5, 2019, 6:10:31 AM",Morning Ride,Ride,,1760,14.37,,,FALSE,,,activities/2335814669.fit.gz,70,,1760,1732,14378.2998,13.5,,103,197,8.600000381,168.3999939,23.5,-0.653762937,,,,,,,,144.863739,511,,3,,
2193593530,"Mar 5, 2019, 7:40:55 PM",Evening Ride,Ride,,1702,0,171,36,FALSE,,,activities/2337469411.fit.gz,70,,1702,1702,0,0,,5,3,242.1999969,246.6000061,0,0,,,181,93.33608246,171,145.5611115,,0,308,,12,36,
2193643607,"Mar 5, 2019, 8:09:28 PM",Evening Ride,Ride,,1202,0,176,57,FALSE,,,activities/2337521039.fit.gz,70,,1202,1202,0,0,,4,0,245.6000061,252,0,0,,,99,91.68053436,176,169.8569031,,0,269,,10,57,
2193667548,"Mar 5, 2019, 8:30:20 PM",Evening Ride,Ride,,560,0,148,2,FALSE,,,activities/2337545742.fit.gz,70,,560,560,0,0,,7,4,247.3999939,259,0,0,,,63,51.74121857,148,122.5482178,,0,76,,10,2,
2194341019,"Mar 6, 2019, 6:08:28 AM",Morning Ride,Ride,,1948,14.39,,,FALSE,,,activities/2338245432.fit.gz,70,,1948,1948,14390.2998,12.80000019,,87,72,302.7999878,374.2000122,11.5,0.097287759,,,,,,,,141.4840851,493,,6,,
2196400777,"Mar 6, 2019, 5:33:44 PM",Afternoon Ride,Ride,,2506,15.44,,,FALSE,,,activities/2340353469.fit.gz,70,,2506,2491,15447.90039,11.30000019,,278,188,200.3999939,352.3999939,29.70000076,0.586487472,,,,,,,,172.1031189,654,,6,,
2196421151,"Mar 7, 2019, 6:08:27 AM",Morning Ride,Ride,,1367,14.41,,,FALSE,,,activities/2340373565.fit.gz,70,,1367,1367,14411.90039,17.29999924,,97,198,140.6000061,301.7999878,15.69999981,-0.692483306,,,99,73.2853775,,,,253.7700806,509,,4,,
2197510093,"Mar 7, 2019, 5:27:49 PM",Afternoon Ride,Ride,,2216,14.93,,,FALSE,,,activities/2341489166.fit.gz,70,,2216,2164,14930.7002,10.39999962,,199,112,61.40000153,211.8000031,12,0.582692027,,,99,71.4572525,,,,141.9620361,559,,7,,
2198518339,"Mar 8, 2019, 6:08:20 AM",Morning Ride,Ride,,1772,14.04,,,FALSE,,,activities/2342518523.fit.gz,70,,1772,1772,14040.09961,13.39999962,,83,177,-12.39999962,143,9.5,-0.666661918,,,88,64.89575958,,,,115.0821075,470,,5,,
2199840381,"Mar 8, 2019, 2:23:18 PM",Afternoon Ride,Ride,,2213,14.98,,,FALSE,,,activities/2343860797.fit.gz,70,,2213,2166,14979.40039,10.89999962,,225,125,11.19999981,176,21.29999924,0.671588957,,,96,65.66602325,,,,169.6948853,598,,8,,
2199918444,"Mar 8, 2019, 8:11:29 PM",Evening Ride,Ride,,3601,0,183,0,FALSE,,,activities/2343940123.fit.gz,70,,3601,0,4.400000095,0.100000001,,42,147,-34.40000153,96.40000153,0,-2495.45459,,,185,0,183,0,,0,476,,0,0,
2202139259,"Mar 9, 2019, 5:37:44 PM",Afternoon Ride,Ride,,2444,14.98,,,FALSE,,,activities/2202139259.gpx,70,,2444,2142,14985.59961,11.60000038,,215.823761,,4.400000095,154.5,17.5,0.61125344,,,,,,,,158.1660004,377.7526245,,,,
2207674377,"Mar 9, 2019, 7:08:29 AM",Morning Ride,Ride,,37128,15.91,,,FALSE,,,activities/2351947564.fit.gz,70,,37128,1922,15911,19.10000038,,57,165,-68.19999695,63.59999847,39.20000076,-0.677518725,,,99,65.23119354,,,,151.9240417,466,,7,,
2207697308,"Mar 12, 2019, 6:08:40 AM",Morning Ride,Ride,,1764,14.26,,,FALSE,,,activities/2351971313.fit.gz,70,,1764,1747,14261.2998,14.80000019,,115,85,99.19999695,176.1999969,15.69999981,0.204749912,,,86,62.80759811,,,,186.4968567,534,,8,,
2208892553,"Mar 12, 2019, 5:32:34 PM",Afternoon Ride,Ride,,2426,14.93,,,FALSE,,,activities/2353186283.fit.gz,70,,2426,2426,14932.59961,9.100000381,,223,133,20,173.6000061,40,0.612083614,,,97,70.27004242,,,,151.5626831,575,,5,,
2209038065,"Mar 12, 2019, 6:20:26 PM",Evening Ride,Ride,,2865,0,165,0,FALSE,,,activities/2353333347.fit.gz,70,,2865,1,4.199999809,0.100000001,,0,2,98,104.4000015,0,-119.0476227,,,100,66,165,148,,25,375,,8,0,
2209994305,"Mar 13, 2019, 6:07:13 AM",Morning Ride,Ride,,1561,14.42,,,FALSE,,,activities/2354314714.fit.gz,70,,1561,1561,14423.2998,15.60000038,,96,193,-33.79999924,121.5999985,45.40000153,-0.678069532,,,98,66.99115753,,,,197.737793,502,,4,,
2212176165,"Mar 14, 2019, 6:05:46 AM",Morning Ride,Ride,,1526,14.19,,,FALSE,,,activities/2356544528.fit.gz,70,,1526,1526,14191.2998,16.79999924,,101,187,-11.60000038,146.1999969,10.10000038,-0.610233009,,,90,62.17385101,,,,196.9586945,526,,9,,
2214275050,"Mar 15, 2019, 6:07:28 AM",Morning Ride,Ride,,1652,14.38,,,FALSE,,,activities/2358693210.fit.gz,70,,1652,1592,14382.09961,14.89999962,,108,200,-15.80000019,137.3999939,11.60000038,-0.638293445,,,95,63.05700684,,,,186.7558289,524,,9,,
2221474223,"Mar 16, 2019, 7:09:13 AM",Morning Ride,Ride,,1707,13.29,,,FALSE,,,activities/2366168009.fit.gz,70,,1707,1650,13297.09961,14.69999981,,8,66,154.1999969,212,1.600000024,-0.434681237,,,81,61.05128098,,,,132.8930511,424,,7,,
2221496455,"Mar 18, 2019, 6:10:27 AM",Morning Ride,Ride,,1638,13.85,,,FALSE,,,activities/2366191456.fit.gz,70,,1638,1599,13849.7002,14.39999962,,86,171,-87.19999695,67.59999847,42.20000076,-0.623840213,,,88,64.84457397,,,,142.4634094,482,,4,,
2222131425,"Mar 18, 2019, 1:14:08 PM",Afternoon Ride,Ride,,2377,15,,,FALSE,,,activities/2366848669.fit.gz,70,,2377,2272,15007.59961,10.80000019,,208,113,-0.200000003,156,19.70000076,0.62501663,,,114,68.67913055,,,,148.8641052,565,,8,,
2223662564,"Mar 19, 2019, 6:04:16 AM",Morning Ride,Ride,,1629,14.13,,,FALSE,,,activities/2368419877.fit.gz,70,,1629,1629,14133.2998,13.80000019,,79,166,-87.80000305,67.40000153,6.699999809,-0.616982579,,,82,62.14393997,,,,139.183548,490,,5,,
2224981316,"Mar 19, 2019, 5:35:01 PM",Afternoon Ride,Ride,,1902,15,,,FALSE,,,activities/2369773060.fit.gz,70,,1902,1883,15001.7998,12.39999962,,194,103,0,153,9.800000191,0.610593379,,,102,71.5100174,,,,181.2730713,586,,8,,
2226213720,"Mar 20, 2019, 6:10:25 AM",Morning Ride,Ride,,1655,14.38,,,FALSE,,,activities/2371041345.fit.gz,70,,1655,1655,14385.09961,14.39999962,,177,18,85.19999695,264.3999939,6.300000191,1.105310321,,,92,64.50254059,,,,243.061676,571,,7,,
2227027321,"Mar 20, 2019, 2:15:51 PM",Afternoon Ride,Ride,,2029,14.81,,,FALSE,,,activities/2371881331.fit.gz,70,,2029,1987,14817.40039,12.69999981,,117,130,-21.79999924,49,7.599999905,-0.086384922,,,113,70.06504822,,,,134.0617371,494,,9,,
2228631092,"Mar 21, 2019, 6:06:45 AM",Morning Ride,Ride,,1730,14.39,,,FALSE,,,activities/2373528886.fit.gz,70,,1730,1730,14394.59961,14.30000019,,82,178,-33,122,6.5,-0.665527344,,,95,63.25934601,,,,127.3256226,474,,8,,
2229514891,"Mar 21, 2019, 2:17:08 PM",Afternoon Ride,Ride,,3976,28.42,,,FALSE,,,activities/2374439835.fit.gz,70,,3976,3872,28419.40039,19.79999924,,615,519,0,233.6000061,20.29999924,0.339908659,,,123,71.88905334,,,,199.6689148,1205,,10,,
2230978679,"Mar 22, 2019, 6:08:27 AM",Morning Ride,Ride,,1803,14.33,,,FALSE,,,activities/2375945146.fit.gz,70,,1803,1803,14334.7002,13.89999962,,83,176,-93.80000305,62.20000076,6.900000095,-0.65156579,,,80,63.5531044,,,,110.5651703,466,,5,,
2233119313,"Mar 22, 2019, 5:31:37 PM",Afternoon Ride,Ride,,2213,15.14,,,FALSE,,,activities/2378176596.fit.gz,70,,2213,2064,15146.7002,11.89999962,,191,101,0,152,10.5,0.598150074,,,100,70.73924255,,,,160.216568,576,,9,,
2233123857,"Mar 23, 2019, 7:07:17 AM",Morning Ride,Ride,,1774,14.38,,,FALSE,,,activities/2378181592.fit.gz,70,,1774,1774,14386.5,14.10000038,,86,177,-92.19999695,62.59999847,6.5,-0.63809824,,,90,66.42028809,,,,119.4926682,480,,5,,
2234926219,"Mar 23, 2019, 5:41:54 PM",Afternoon Ride,Ride,,1998,15,,,FALSE,,,activities/2380046824.fit.gz,70,,1998,1983,15002.7002,12.60000038,,189,98,-0.400000006,152.3999939,9.100000381,0.613222957,,,99,67.54402161,,,,166.1993866,562,,9,,
2238968185,"Mar 25, 2019, 6:05:57 AM",Morning Ride,Ride,,1768,14.17,,,FALSE,,,activities/2384303891.fit.gz,70,,1768,1768,14171.7998,14.80000019,,89,175,-87.59999847,66.80000305,9.300000191,-0.618128955,,,86,61.26528168,,,,127.1210403,473,,4,,
2241150684,"Mar 25, 2019, 1:44:44 PM",Afternoon Ride,Ride,,2077,14.86,,,FALSE,,,activities/2386561459.fit.gz,70,,2077,2038,14866.2002,12.30000019,,190,105,0,149.1999969,8.899999619,0.587910831,,,114,67.54439545,,,,158.4103394,568,,13,,
2241179739,"Mar 26, 2019, 6:05:55 AM",Morning Ride,Ride,,1722,14.18,,,FALSE,,,activities/2386592852.fit.gz,70,,1722,1722,14182.09961,13.89999962,,85,172,-89.40000153,69.19999695,7.099999905,-0.621910691,,,95,62.71513748,,,,126.4732895,477,,2,,
2244555561,"Mar 26, 2019, 5:35:36 PM",Afternoon Ride,Ride,,2040,12.35,,,FALSE,,,activities/2390070581.fit.gz,70,,2040,1579,12352,12.39999962,,225,134,-0.200000003,217.1999969,33,0.735103607,,,110,68.28457642,,,,143.1869812,437,,7,,
2244588582,"Mar 27, 2019, 2:46:07 PM",Afternoon Ride,Ride,,1413,14.05,,,FALSE,,,activities/2390104392.fit.gz,70,,1413,1413,14050.09961,15.60000038,,87,169,-83.19999695,66.19999695,7.300000191,-0.589319646,,,103,71.91525269,,,,217.8508453,488,,12,,
2245029025,"Mar 27, 2019, 5:39:51 PM",Afternoon Ride,Ride,,1989,14.99,,,FALSE,,,activities/2390559223.fit.gz,70,,1989,1989,14996.40039,12.5,,192,103,0,152,9.199999809,0.602811337,,,92,69.81464386,,,,165.774765,572,,9,,
2246193377,"Mar 28, 2019, 6:03:16 AM",Morning Ride,Ride,,1811,14.37,,,FALSE,,,activities/2391756313.fit.gz,70,,1811,1811,14378.40039,13.80000019,,82,181,-99.80000305,58.79999924,7.099999905,-0.691314757,,,83,62.29280853,,,,116.893013,472,,4,,
2247001667,"Mar 28, 2019, 2:07:14 PM",Afternoon Ride,Ride,,1955,14.99,,,FALSE,,,activities/2392589217.fit.gz,70,,1955,1955,14989.7002,14.5,,190,99,0,152.1999969,10.19999981,0.603080809,,,120,68.51863861,,,,176.2470551,571,,13,,
2248596627,"Mar 29, 2019, 5:45:37 AM",Morning Ride,Ride,,1854,14.19,,,FALSE,,,activities/2394230581.fit.gz,70,,1854,1835,14194,13.39999962,,91,90,-6.800000191,67.19999695,6.800000191,0.014090461,,,89,63.47986603,,,,133.8970947,467,,3,,
2249888232,"Mar 29, 2019, 5:43:54 PM",Afternoon Ride,Ride,,2028,14.87,,,FALSE,,,activities/2395564866.fit.gz,70,,2028,2028,14870.59961,12.5,,189,102,0,149.3999939,9.699999809,0.591771662,,,89,66.38321686,,,,156.0883789,546,,8,,
2250812735,"Mar 30, 2019, 7:05:20 AM",Morning Ride,Ride,,2056,14.38,,,FALSE,,,activities/2396529836.fit.gz,70,,2056,1853,14381.2998,15.80000019,,92,182,-84,71.80000305,15.89999962,-0.625812709,,,95,64.26644135,,,,116.1937408,470,,4,,
2252720826,"Mar 30, 2019, 5:55:15 PM",Afternoon Ride,Ride,,1764,11.38,,,FALSE,,,activities/2398561979.fit.gz,70,,1764,1510,11379.5,12.69999981,,127,107,0,82.19999695,49.5,0.177512199,,,106,64.71438599,,,,140.5914612,392,,6,,
2260036858,"Dec 3, 2018, 5:33:13 PM",Afternoon Ride,Ride,,1602,10.9,,,FALSE,,,activities/2406192640.fit.gz,70,,1602,1602,10900.90039,11.10000038,,168,36,24.39999962,166.3999939,9.5,1.201735616,,,,,,,,165.7767792,427,,9,,
2260042027,"Apr 1, 2019, 5:06:30 AM",Morning Ride,Ride,,1948,14.35,,,FALSE,,,activities/2406199809.fit.gz,70,,1948,1948,14352.7998,13.19999981,,89,187,-75.19999695,85.40000153,9.800000191,-0.689760864,,,93,65.64624786,,,,97.14270782,460,,6,,
2260062861,"Feb 18, 2019, 1:29:11 PM",Afternoon Ride,Ride,,2183,15.06,,,FALSE,,,activities/2406220901.fit.gz,70,,2183,2091,15061,10.5,,208,114,0,156.6000061,12.39999962,0.626784384,,,,,,,,169.7480774,590,,10,,
2260088297,"Mar 15, 2019, 8:31:34 PM",Evening Ride,Ride,,4683,0,181,0,FALSE,,,activities/2406246786.fit.gz,70,,4683,0,5.400000095,0.100000001,,41,10,67.19999695,101.4000015,48,533.333313,,,158,0,181,0,,0,281,,0,0,
2260096306,"Mar 30, 2019, 5:41:43 PM",Afternoon Ride,Ride,,582,0.46,,,FALSE,,,activities/2406255395.fit.gz,70,,582,100,465.7999878,6.099999905,,20,2,30.60000038,51.20000076,11.30000019,3.606698036,,,81,64.4883728,,,,194.6999969,25,,10,,
2260096902,"Apr 1, 2019, 12:54:37 PM",Afternoon Ride,Ride,,1578,13.9,,,FALSE,,,activities/2406255935.fit.gz,70,,1578,1556,13901.7002,14.39999962,,159,99,0,116,16.20000076,0.417215168,,,107,70.6001358,,,,218.9484253,540,,11,,
2260097479,"Apr 2, 2019, 10:34:33 AM",Lunch Ride,Ride,,10312,64.3,179,134,FALSE,,,activities/2406256396.fit.gz,70,,10312,7897,64301.5,17.70000076,,816,805,24.39999962,186.1999969,41.40000153,0.017728981,,,113,75.01048279,179,143.9114838,,190.9426117,1000,,9,134,
2263929117,"Apr 3, 2019, 5:01:57 AM",Morning Ride,Ride,,40562,19.64,,,FALSE,,,activities/2410206375.fit.gz,70,,40562,2971,19645.19922,12.5,,232,210,4.599999905,171.1999969,45.70000076,0.117076948,,,,,,,,120.8883972,707,,4,,
2282037853,"Apr 5, 2019, 5:04:03 AM",Morning Ride,Ride,,1727,14.39,,,FALSE,,,activities/2429054726.fit.gz,70,,1727,1727,14390.09961,13.19999981,,82,181,2.200000048,162.6000061,5.800000191,-0.6851933,,,95,65.46832275,,,,122.3688507,479,,3,,
2282037926,"Apr 5, 2019, 1:07:33 PM",Afternoon Ride,Ride,,1692,14.97,,,FALSE,,,activities/2429054782.fit.gz,70,,1692,1692,14970.5,14.19999981,,200,104,127.1999969,281.6000061,13,0.633245409,,,104,72.10245514,,,,230.8392181,620,,10,,
2282038042,"Apr 6, 2019, 6:04:27 AM",Morning Ride,Ride,,1792,14.28,,,FALSE,,,activities/2429054867.fit.gz,70,,1792,1792,14287.40039,13.5,,85,176,92.19999695,249.6000061,6.900000095,-0.634125173,,,90,65.9835968,,,,116.1604004,477,,3,,
2282038082,"Apr 6, 2019, 3:38:26 PM",Afternoon Ride,Ride,,2399,14.95,,,FALSE,,,activities/2429054934.fit.gz,70,,2399,1926,14953.59961,13.10000038,,192,99,72.59999847,226,12,0.628611147,,,101,65.60178375,,,,174.2537842,580,,12,,
2282038132,"Apr 10, 2019, 5:09:18 AM",Morning Ride,Ride,,1756,14.19,,,FALSE,,,activities/2429055170.fit.gz,70,,1756,1756,14189.7998,13.69999981,,81,169,-50.79999924,104.8000031,6.300000191,-0.613116443,,,90,63.88249207,,,,115.6896362,467,,4,,
2282038135,"Apr 8, 2019, 5:08:52 AM",Morning Ride,Ride,,1769,14.3,,,FALSE,,,activities/2429054991.fit.gz,70,,1769,1713,14302.59961,14.10000038,,81,172,31.60000038,188.3999939,6.800000191,-0.647434711,,,91,68.04358673,,,,125.2734222,484,,5,,
2282038158,"Apr 9, 2019, 5:07:06 AM",Morning Ride,Ride,,1799,14.32,,,FALSE,,,activities/2429055051.fit.gz,70,,1799,1799,14327.90039,14,,83,177,0.200000003,156.8000031,6.800000191,-0.661646187,,,90,67.23743439,,,,110.9324036,476,,5,,
2282038166,"Apr 9, 2019, 3:19:36 PM",Afternoon Ride,Ride,,1780,14.2,,,FALSE,,,activities/2429055111.fit.gz,70,,1780,1648,14201.40039,13.80000019,,184,98,0,148.3999939,44.90000153,0.615432262,,,115,70.30489349,,,,201.0109253,530,,13,,
2282038174,"Apr 10, 2019, 3:26:25 PM",Afternoon Ride,Ride,,1857,14.95,,,FALSE,,,activities/2429055223.fit.gz,70,,1857,1857,14956.40039,12,,266,107,-72.19999695,149,9.800000191,1.067101717,,,98,72.76425171,,,,183.8591614,648,,11,,
2282038248,"Apr 11, 2019, 5:06:04 AM",Morning Ride,Ride,,1790,14.39,,,FALSE,,,activities/2429055275.fit.gz,70,,1790,1790,14391.2002,13.30000019,,84,180,-97,60.79999924,6.300000191,-0.668464065,,,99,65.24491119,,,,116.7715073,476,,3,,
2284480021,"Apr 12, 2019, 3:37:32 PM",Afternoon Ride,Ride,,1879,15.03,,,FALSE,,,activities/2284480021.gpx,70,,1879,1776,15030.90039,14.39999962,,213.3538208,,4.400000095,154.5,16.39999962,0.606084824,,,,,,,,219.3694611,434.4042053,,,,
2295855855,"Apr 17, 2019, 5:07:52 AM",Morning Ride,Ride,,1879,14.39,,,FALSE,,,activities/2443455547.fit.gz,70,,1879,1879,14392.90039,14.30000019,,82,180,-17.39999962,140.8000031,7.199999809,-0.686449587,,,82,63.56243134,,,,101.6184158,455,,8,,
2297380064,"Apr 17, 2019, 5:41:31 PM",Evening Ride,Ride,,1604,14.82,,,FALSE,,,activities/2445034860.fit.gz,70,,1604,1604,14820.09961,15.19999981,,193,103,0,148,12.10000038,0.605933845,,,97,73.46867371,,,,254.9825439,590,,11,,
2303528402,"Apr 20, 2019, 5:56:30 AM",Morning Ride,Ride,,2946,14.6,,,FALSE,,,activities/2451452762.fit.gz,70,,2946,1860,14602.90039,16.10000038,,88,182,-94.59999847,59.79999924,7.199999809,-0.647816539,,,83,64.16608429,,,,118.9736557,489,,10,,
2305117603,"Apr 20, 2019, 3:28:04 PM",Afternoon Ride,Ride,,2048,14.98,,,FALSE,,,activities/2453109719.fit.gz,70,,2048,2020,14980,12.80000019,,185,97,0,147.6000061,8.899999619,0.594125509,,,87,69.58261108,,,,154.4185333,558,,19,,
2311692208,"Apr 23, 2019, 5:00:22 AM",Morning Ride,Ride,,1948,14.17,,,FALSE,,,activities/2460020712.fit.gz,70,,1948,1948,14171.7998,13.30000019,,80,169,144.3999939,299.2000122,7.099999905,-0.625185251,,,95,63.09725189,,,,92.72433472,440,,10,,
2321706599,"Apr 23, 2019, 3:46:45 PM",Afternoon Ride,Ride,,1810,14.98,,,FALSE,,,activities/2470520106.fit.gz,70,,1810,1788,14981.7002,13.5,,194,97,151,304.3999939,9.699999809,0.644786656,,,111,69.11318207,,,,204.1151276,575,,13,,
2321706634,"Apr 25, 2019, 5:01:39 AM",Morning Ride,Ride,,1714,14.37,,,FALSE,,,activities/2470520142.fit.gz,70,,1714,1714,14375.2002,14.5,,83,179,190.3999939,348.7999878,6.599999905,-0.680338383,,,107,69.03869629,,,,130.1787109,477,,5,,
2321706650,"Apr 26, 2019, 5:06:35 AM",Morning Ride,Ride,,1790,14.38,,,FALSE,,,activities/2470520161.fit.gz,70,,1790,1790,14382.90039,12.89999962,,117,48,85.40000153,185.6000061,7.5,0.474174201,,,,,,,,170.6139679,510,,7,,
2321706696,"Apr 26, 2019, 3:37:00 PM",Afternoon Ride,Ride,,2228,14.86,,,FALSE,,,activities/2470520213.fit.gz,70,,2228,2228,14861.7998,10.10000038,,209,60,6,159.1999969,17.39999962,1.002570391,,,,,,,,151.6516724,569,,8,,
2321706749,"Apr 27, 2019, 5:46:09 AM",Morning Ride,Ride,,1278,14.28,,,FALSE,,,activities/2470520265.fit.gz,70,,1278,1278,14287.5,18.79999924,,102,197,-31,128.8000031,13.60000038,-0.664916873,,,111,76.14724731,,,,312.7183228,483,,5,,
2323208783,"Apr 27, 2019, 3:53:23 PM",Afternoon Ride,Ride,,2425,14.99,,,FALSE,,,activities/2472099438.fit.gz,70,,2425,2425,14992.09961,10.89999962,,216,125,0,150,22.89999962,0.604318261,,,106,67.49321747,,,,136.7768097,569,,11,,
2327272994,"Apr 29, 2019, 5:05:23 AM",Morning Ride,Ride,,1790,14.19,,,FALSE,,,activities/2476378467.fit.gz,70,,1790,1790,14198.2998,13.60000038,,83,171,-89.40000153,65.59999847,6.400000095,-0.628244221,,,86,65.68862915,,,,110.787117,471,,7,,
2329604504,"Apr 29, 2019, 3:38:24 PM",Afternoon Ride,Ride,,1770,14.99,,,FALSE,,,activities/2478801493.fit.gz,70,,1770,1770,14998.59961,15.19999981,,192,101,-0.600000024,151.3999939,8.899999619,0.616057515,,,110,73.99226379,,,,219.2179871,582,,11,,
2332218481,"May 1, 2019, 5:00:43 AM",Morning Ride,Ride,,1785,14.4,,,FALSE,,,activities/2481518827.fit.gz,70,,,1785,14405.2998,14,,82,176,-34.79999924,119.1999969,10.69999981,-0.653926015,,,87,59.509758,,,,115.6422501,477,,8,,
2335361282,"May 1, 2019, 3:32:10 PM",Afternoon Ride,Ride,,2161,15.64,,,FALSE,,,activities/2484803982.fit.gz,70,,,2161,15648.7002,11.60000038,,194,106,-2,150.1999969,9.800000191,0.567459285,,,100,69.66109467,,,,153.4918213,581,,13,,
2335402129,"May 2, 2019, 5:07:04 AM",Morning Ride,Ride,,1701,14.21,,,FALSE,,,activities/2484848063.fit.gz,70,,,1701,14216.7002,14.30000019,,85,170,-58.59999847,95.40000153,6.400000095,-0.593667984,,,86,60.51353073,,,,126.9970627,484,,7,,
2348010880,"May 2, 2019, 3:36:40 PM",Afternoon Ride,Ride,,2199,14.95,,,FALSE,,,activities/2498041413.fit.gz,70,,,2136,14958.7998,10.89999962,,207,114,0,156,21.10000038,0.628392637,,,95,70.54362488,,,,145.7275696,569,,10,,
2348010905,"May 3, 2019, 5:03:50 AM",Morning Ride,Ride,,1783,14.34,,,FALSE,,,activities/2498041441.fit.gz,70,,,1731,14341.90039,14.10000038,,78,173,-47.20000076,109.5999985,6.400000095,-0.662394822,,,98,66.69994354,,,,127.3275528,474,,3,,
2348010947,"May 3, 2019, 3:32:36 PM",Afternoon Ride,Ride,,1962,15.01,,,FALSE,,,activities/2498041481.fit.gz,70,,,1962,15018.7002,16.5,,198,108,-0.200000003,151.1999969,10.5,0.601916254,,,112,72.03536987,,,,185.331955,568,,10,,
2348010976,"May 4, 2019, 6:04:26 AM",Morning Ride,Ride,,1755,14.09,,,FALSE,,,activities/2498041514.fit.gz,70,,,1755,14096.7002,13.5,,84,172,-59,97.40000153,7.400000095,-0.624259591,,,98,62.65316772,,,,119.1951904,480,,5,,
2348011003,"May 4, 2019, 4:12:54 PM",Afternoon Ride,Ride,,2093,14.97,,,FALSE,,,activities/2498041546.fit.gz,70,,,2093,14971.7002,12.60000038,,193,106,0,148.6000061,22.20000076,0.578424633,,,90,67.016716,,,,147.2519073,557,,11,,
2348041333,"May 7, 2019, 5:02:34 AM",Morning Ride,Ride,,1801,13.93,,,FALSE,,,activities/2498073281.fit.gz,70,,,1743,13931.5,13.80000019,,88,178,-33,122.8000031,23.60000038,-0.635968864,,,104,63.04266357,,,,109.9431992,453,,3,,
2349159345,"May 7, 2019, 3:33:41 PM",Afternoon Ride,Ride,,1650,14.91,,,FALSE,,,activities/2499237815.fit.gz,70,,,1650,14909.2002,13.69999981,,200,102,29.60000038,187.3999939,22.60000038,0.655970812,,,91,71.42996979,,,,240.6478729,600,,11,,
2351710684,"May 8, 2019, 5:03:35 AM",Morning Ride,Ride,,1693,14.33,,,FALSE,,,activities/2501879609.fit.gz,70,,,1693,14335.09961,14.30000019,,92,189,179,338.7999878,7.599999905,-0.666894555,,,84,60.53845978,,,,136.8671417,511,,7,,
2353095811,"May 8, 2019, 3:28:58 PM",Afternoon Ride,Ride,,2011,14.99,,,FALSE,,,activities/2503309913.fit.gz,70,,,2011,14990.2998,12.19999981,,202,107,181.8000031,338,9.399999619,0.635077357,,,103,68.37886047,,,,166.6092834,581,,13,,
2353121403,"May 9, 2019, 5:02:09 AM",Morning Ride,Ride,,1605,14.3,,,FALSE,,,activities/2503336319.fit.gz,70,,,1605,14306.2002,17,,86,179,112.1999969,266.6000061,9.100000381,-0.648669779,,,103,65.95858002,,,,164.3753052,485,,6,,
2354174011,"May 9, 2019, 3:38:05 PM",Afternoon Ride,Ride,,2104,14.99,,,FALSE,,,activities/2504426440.fit.gz,70,,,2085,14990.59961,11.5,,197,107,54.79999924,207.6000061,15.5,0.597707868,,,105,71.48475647,,,,156.2366943,567,,12,,
2354191641,"May 9, 2019, 4:16:14 PM",Afternoon Ride,Ride,,0,0,,,FALSE,,,activities/2504444461.fit.gz,70,,,0,,0,,0,0,139.3999939,139.3999939,0,0,,,,,,,,0,0,,0,,
2359226084,"May 10, 2019, 5:06:04 AM",Morning Ride,Ride,,1775,14.37,,,FALSE,,,activities/2509657049.fit.gz,70,,,1775,14370,12.60000038,,83,180,9.800000191,164.8000031,7.099999905,-0.675017416,,,92,63.93525696,,,,121.7932358,482,,6,,
2371442846,"May 11, 2019, 3:54:43 PM",Afternoon Ride,Ride,,3787,30.22,,,FALSE,,,activities/2522318776.fit.gz,70,,,3740,30226.90039,15.5,,325,239,-1.399999976,139.6000061,12.69999981,0.279883146,,,115,70.20977783,,,,179.1175842,1108,,12,,
2371479606,"May 16, 2019, 5:09:24 AM",Morning Ride,Ride,,1919,14.38,,,FALSE,,,activities/2522356950.fit.gz,70,,,1901,14386.2002,14,,83,179,-40,119,9,-0.671476841,,,93,64.99306488,,,,108.6680679,464,,7,,
2375101026,"May 16, 2019, 6:31:49 PM",Evening Ride,Ride,,1885,15,,,FALSE,,,activities/2526087824.fit.gz,70,,,1885,15000.2998,13.30000019,,196,103,0,152.8000031,8.800000191,0.629320741,,,106,65.30021667,,,,177.2562408,579,,12,,
2375363856,"May 17, 2019, 4:31:23 PM",Afternoon Ride,Ride,,6782,36.33,,,FALSE,,,activities/2526357922.fit.gz,70,,,4675,36334.19922,18,,556,557,22.39999962,172.3999939,16.10000038,0.001100891,,,104,65.75205231,,,,171.4421997,1417,,8,,
2376200127,"May 18, 2019, 6:07:34 AM",Morning Ride,Ride,,1746,14.23,,,FALSE,,,activities/2527226039.fit.gz,70,,,1746,14237,14.69999981,,89,174,42,193.6000061,7.199999809,-0.592821538,,,85,60.82564545,,,,122.2268066,469,,8,,
